Link_ID,Record_ID,Street_Segment_Name,Borough,Owner,Transcom_ID,Current_Speed_MPH,Travel_Time_Seconds,Data_As_Of,Segment_Status_Code,Segment_Status_Label,Speed_Category,Point_Count,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Mid_Latitude,Mid_Longitude,Link_Points
4456510,365,QMT W Toll Plaza - Manhattan Side,Queens,NYC_DOT_LIC,4456510,14.91,270.0,2016-12-28T09:06:29.000,0,Normal,Heavy congestion,9,40.741534,-73.954060,40.746704,-73.975150,40.745436,-73.966310,"40.741534,-73.954060 40.741500,-73.954910 40.742526,-73.959760 40.743125,-73.961520 40.745436,-73.966310 40.746234,-73.969460 40.745835,-73.972590 40.745980,-73.973470 40.746704,-73.975150"
4616225,394,TBB N QUEENS ANCHORAGE - BE N,Queens,NYC_DOT_LIC,4616225,16.78,429.0,2017-05-05T10:26:51.000,0,Normal,Heavy congestion,12,40.772330,-73.919790,40.786740,-73.929230,40.783640,-73.929571,"40.772330,-73.919790 40.773840,-73.921920 40.774450,-73.922581 40.775471,-73.923431 40.778400,-73.925610 40.781060,-73.927591 40.783640,-73.929571 40.784300,-73.929860 40.785100,-73.929921 40.785810,-73.929781 40.786270,-73.929550 40.786740,-73.929230"
4456476,395,TBB N QUEENS ANCHORAGE - MANHATTAN LIFT SPAN,Queens,MTA Bridges & Tunnels,4456476,13.05,617.0,2017-05-05T10:25:54.000,0,Normal,Heavy congestion,13,40.772300,-73.919830,40.787990,-73.920000,40.783630,-73.929611,"40.772300,-73.919830 40.773830,-73.921970 40.774430,-73.922610 40.775460,-73.923460 40.778381,-73.925631 40.781030,-73.927631 40.783630,-73.929611 40.784271,-73.929890 40.785100,-73.929971 40.785810,-73.929841 40.786290,-73.929601 40.786801,-73.929230 40.787990,-73.920000"
4456481,398,TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE,Queens,MTA Bridges & Tunnels,4456481,19.26,397.0,2017-05-05T10:25:54.000,0,Normal,Heavy congestion,13,40.772230,-73.919941,40.789720,-73.926000,40.783711,-73.929871,"40.772230,-73.919941 40.773670,-73.921980 40.774421,-73.922780 40.777140,-73.924911 40.781071,-73.927880 40.783110,-73.929421 40.783711,-73.929871 40.784221,-73.930080 40.784770,-73.930170 40.785490,-73.930110 40.786040,-73.929910 40.786650,-73.929530 40.789720,-73.926000"
4456505,402,TNB N Queens Anchorage - Toll Plaza,Queens,NYC_DOT_LIC,4456505,42.25,161.0,2017-04-28T22:34:54.000,0,Normal,Free flow,12,40.797815,-73.793210,40.816620,-73.798720,40.813344,-73.794680,"40.797815,-73.793210 40.802180,-73.793240 40.807614,-73.793450 40.809816,-73.793450 40.811155,-73.793650 40.812240,-73.794030 40.813344,-73.794680 40.814180,-73.795340 40.814734,-73.795860 40.815350,-73.796550 40.816125,-73.797720 40.816620,-73.798720"
4362314,405,TNB S Qns Anchorage - CIP S @ TNB,Queens,NYC_DOT_LIC,4362314,47.85,53.0,2017-03-21T21:42:33.000,0,Normal,Free flow,12,40.797820,-73.793390,40.787750,-73.791350,40.790100,-73.792520,"40.797820,-73.793390 40.793425,-73.793440 40.792794,-73.793370 40.792000,-73.793180 40.790860,-73.792760 40.790860,-73.792760 40.790100,-73.792520 40.788326,-73.792290 40.788055,-73.792120 40.787920,-73.791970 40.787790,-73.791550 40.787750,-73.791350"
4456506,406,TNB S Toll Plaza - Queens Anchorage,Queens,NYC_DOT_LIC,4456506,45.98,144.0,2017-04-29T03:54:00.000,0,Normal,Free flow,12,40.817630,-73.803620,40.811120,-73.793820,40.815185,-73.796590,"40.817630,-73.803620 40.817516,-73.802610 40.817226,-73.800830 40.816920,-73.799840 40.816330,-73.798390 40.815835,-73.797510 40.815185,-73.796590 40.814390,-73.795730 40.813530,-73.795030 40.812420,-73.794330 40.811860,-73.794070 40.811120,-73.793820"
4616298,422,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),Queens,NYC_DOT_LIC,4616298,22.99,390.0,2017-05-05T10:21:49.000,0,Normal,Moderate traffic,12,40.727881,-73.832761,40.720960,-73.826371,40.723790,-73.828341,"40.727881,-73.832761 40.727071,-73.832310 40.726511,-73.831911 40.726030,-73.831400 40.724771,-73.829501 40.724280,-73.828860 40.723790,-73.828341 40.723260,-73.827851 40.722460,-73.827290 40.721951,-73.826960 40.721520,-73.826681 40.720960,-73.826371"
4616299,423,VWE N MP6.39 (Exit 11 Jewel Ave) - MP8.65 (Exit 13 Northern Blvd),Queens,NYC_DOT_LIC,4616299,19.88,172.0,2017-05-05T10:21:49.000,0,Normal,Heavy congestion,12,40.762480,-73.839391,40.755220,-73.838200,40.760240,-73.838690,"40.762480,-73.839391 40.761910,-73.839121 40.761530,-73.838920 40.761220,-73.838790 40.760960,-73.838721 40.760610,-73.838681 40.760240,-73.838690 40.758770,-73.838840 40.758450,-73.838811 40.758140,-73.838771 40.755881,-73.838371 40.755220,-73.838200"
4616300,424,VWE N MP8.64 (Exit 13 Northern Blvd) - Whitestone Expwy Exit 14 (Linden Pl),Queens,NYC_DOT_LIC,4616300,19.88,189.0,2017-05-05T10:21:49.000,0,Normal,Heavy congestion,12,40.771250,-73.833351,40.764281,-73.839650,40.767250,-73.837980,"40.771250,-73.833351 40.770650,-73.834421 40.770060,-73.835400 40.769341,-73.836410 40.768740,-73.836931 40.767970,-73.837601 40.767250,-73.837980 40.765910,-73.838890 40.765580,-73.839031 40.765010,-73.839370 40.764630,-73.839550 40.764281,-73.839650"
4616276,425,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St,Queens,NYC_DOT_LIC,4616276,42.87,248.0,2017-05-05T10:21:49.000,0,Normal,Free flow,12,40.674450,-73.801810,40.663141,-73.799051,40.664070,-73.802511,"40.674450,-73.801810 40.673740,-73.801540 40.672611,-73.801301 40.670821,-73.801230 40.667520,-73.801481 40.664790,-73.802321 40.664070,-73.802511 40.663340,-73.802290 40.662710,-73.801490 40.662550,-73.800541 40.662710,-73.799771 40.663141,-73.799051"
4616272,426,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),Queens,NYC_DOT_LIC,4616272,29.2,237.0,2017-05-05T10:21:49.000,0,Normal,Moderate traffic,7,40.702420,-73.816481,40.674450,-73.801810,40.695910,-73.812981,"40.702420,-73.816481 40.700841,-73.815751 40.697260,-73.813820 40.695910,-73.812981 40.688630,-73.808861 40.677510,-73.803261 40.674450,-73.801810"
4616259,427,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),Queens,NYC_DOT_LIC,4616259,36.04,249.0,2017-05-05T10:21:49.000,0,Normal,Free flow,12,40.727921,-73.832980,40.718861,-73.826340,40.723690,-73.828480,"40.727921,-73.832980 40.726890,-73.832390 40.726390,-73.832001 40.725750,-73.831260 40.724951,-73.830031 40.724301,-73.829141 40.723690,-73.828480 40.722900,-73.827801 40.720960,-73.826541 40.720400,-73.826340 40.719580,-73.826210 40.718861,-73.826340"
4616241,428,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,NYC_DOT_LIC,4616241,9.94,515.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,12,40.762601,-73.839671,40.749841,-73.835000,40.757880,-73.838934,"40.762601,-73.839671 40.761391,-73.838980 40.761050,-73.838870 40.760541,-73.838790 40.760010,-73.838821 40.758310,-73.838970 40.757880,-73.838934 40.755130,-73.838340 40.754550,-73.838110 40.751300,-73.835911 40.750410,-73.835300 40.749841,-73.835000"
4456500,451,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,NYC_DOT_LIC,4456500,21.75,324.0,2017-05-05T10:25:54.000,0,Normal,Moderate traffic,12,40.771260,-73.833311,40.788890,-73.822701,40.780870,-73.825370,"40.771260,-73.833311 40.772780,-73.830870 40.773330,-73.830150 40.774210,-73.829271 40.775840,-73.828140 40.778680,-73.826510 40.780870,-73.825370 40.781890,-73.824941 40.782980,-73.824621 40.787060,-73.823790 40.788160,-73.823210 40.788890,-73.822701"
4616239,453,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,NYC_DOT_LIC,4616239,9.94,632.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,12,40.771421,-73.833450,40.762601,-73.839671,40.764900,-73.839841,"40.771421,-73.833450 40.770270,-73.835400 40.769240,-73.836711 40.767500,-73.838271 40.765920,-73.839261 40.765480,-73.839540 40.764900,-73.839841 40.764560,-73.839950 40.764180,-73.840010 40.763671,-73.840000 40.763300,-73.839941 40.762601,-73.839671"
4616279,107,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,NYC_DOT_LIC,4616279,49.71,217.0,2014-12-03T12:26:11.000,0,Normal,Free flow,13,40.642890,-74.213160,40.633810,-74.193360,40.639770,-74.203670,"40.642890,-74.213160 40.642750,-74.212220 40.642810,-74.209940 40.642620,-74.208760 40.641330,-74.206260 40.640200,-74.204380 40.639770,-74.203670 40.639210,-74.202840 40.637850,-74.200800 40.637270,-74.199890 40.636320,-74.198080 40.635110,-74.195810 40.633810,-74.193360"
4616280,108,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,NYC_DOT_LIC,4616280,37.9,315.0,2014-12-03T12:20:11.000,0,Normal,Free flow,13,40.624640,-74.177570,40.618930,-74.177290,40.617860,-74.177570,"40.624640,-74.177570 40.623450,-74.176790 40.622420,-74.176570 40.621440,-74.176520 40.620170,-74.176830 40.618930,-74.177290 40.617860,-74.177570 40.624640,-74.177570 40.623450,-74.176790 40.622420,-74.176570 40.621440,-74.176520 40.620170,-74.176830 40.618930,-74.177290"
4616281,110,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,NYC_DOT_LIC,4616281,52.82,151.0,2017-05-05T10:21:49.000,0,Normal,Free flow,13,40.525600,-74.230390,40.525280,-74.266240,40.524550,-74.250730,"40.525600,-74.230390 40.525510,-74.232140 40.525390,-74.233440 40.525260,-74.237650 40.524930,-74.243950 40.524700,-74.248030 40.524550,-74.250730 40.524300,-74.253140 40.524190,-74.255360 40.524190,-74.256230 40.524580,-74.260330 40.524770,-74.262100 40.525280,-74.266240"
4329499,349,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,NYC_DOT_LIC,4329499,6.84,786.0,2017-03-14T14:59:10.000,0,Normal,Severe congestion,12,40.630900,-74.145690,40.654011,-74.134041,40.646720,-74.140171,"40.630900,-74.145690 40.632590,-74.145531 40.634350,-74.145131 40.635291,-74.144911 40.639521,-74.143161 40.644520,-74.141111 40.646720,-74.140171 40.647491,-74.139780 40.652430,-74.136261 40.653271,-74.135490 40.653750,-74.134760 40.654011,-74.134041"
4616196,350,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,NYC_DOT_LIC,4616196,29.2,248.0,2017-01-07T19:08:40.000,0,Normal,Moderate traffic,12,40.630920,-74.145920,40.621751,-74.148181,40.625420,-74.146180,"40.630920,-74.145920 40.629750,-74.145930 40.628770,-74.145790 40.627951,-74.145671 40.627130,-74.145681 40.626370,-74.145860 40.625420,-74.146180 40.624751,-74.146381 40.624101,-74.146661 40.623400,-74.147040 40.622601,-74.147501 40.621751,-74.148181"
4616210,351,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,NYC_DOT_LIC,4616210,1.86,1448.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,12,40.630920,-74.145920,40.621751,-74.148181,40.625420,-74.146180,"40.630920,-74.145920 40.629750,-74.145930 40.628770,-74.145790 40.627951,-74.145671 40.627130,-74.145681 40.626370,-74.145860 40.625420,-74.146180 40.624751,-74.146381 40.624101,-74.146661 40.623400,-74.147040 40.622601,-74.147501 40.621751,-74.148181"
4616282,369,ROUTE 169 S - MLK WALKER STREET,Staten Island,NYC_DOT_LIC,4616282,3.11,1002.0,2017-05-05T10:21:49.000,0,Normal,Severe congestion,12,40.656320,-74.119720,40.647050,-74.140071,40.654251,-74.133981,"40.656320,-74.119720 40.655041,-74.122410 40.654411,-74.124361 40.654121,-74.125881 40.654011,-74.127141 40.654290,-74.133020 40.654251,-74.133981 40.654040,-74.134611 40.653580,-74.135461 40.653300,-74.135771 40.647860,-74.139640 40.647050,-74.140071"
4616193,375,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,NYC_DOT_LIC,4616193,37.9,150.0,2017-01-07T19:08:40.000,0,Normal,Free flow,9,40.610520,-74.097690,40.608040,-74.132120,40.611070,-74.115671,"40.610520,-74.097690 40.610100,-74.108930 40.610280,-74.110500 40.610970,-74.113000 40.611070,-74.115671 40.610790,-74.117260 40.609380,-74.122410 40.608431,-74.127401 40.608040,-74.132120"
4616192,376,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,NYC_DOT_LIC,4616192,37.9,131.0,2017-01-07T19:08:40.000,0,Normal,Free flow,10,40.610520,-74.097690,40.603890,-74.069220,40.606500,-74.083851,"40.610520,-74.097690 40.610561,-74.095860 40.610241,-74.093881 40.609830,-74.092510 40.606980,-74.085740 40.606500,-74.083851 40.606160,-74.081781 40.605960,-74.076011 40.605470,-74.073421 40.603890,-74.069220"
4616195,377,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,NYC_DOT_LIC,4616195,37.9,92.0,2017-01-07T19:08:40.000,0,Normal,Free flow,7,40.614860,-74.157380,40.607570,-74.140900,40.607900,-74.146831,"40.614860,-74.157380 40.609310,-74.150120 40.608460,-74.148470 40.607900,-74.146831 40.607640,-74.145550 40.607491,-74.144040 40.607570,-74.140900"
4616197,378,SIE E SOUTH AVENUE - RICHMOND AVENUE,Staten Island,NYC_DOT_LIC,4616197,37.9,66.0,2017-01-07T19:08:40.000,0,Normal,Free flow,5,40.621010,-74.168861,40.614940,-74.157480,40.618211,-74.162381,"40.621010,-74.168861 40.620760,-74.168000 40.618211,-74.162381 40.615400,-74.158060 40.614940,-74.157480"
4763650,379,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL,Staten Island,NYC_DOT_LIC,4763650,21.13,61.0,2017-05-05T10:25:54.000,0,Normal,Moderate traffic,12,40.604080,-74.052241,40.602180,-74.064440,40.601741,-74.060121,"40.604080,-74.052241 40.603660,-74.053560 40.603351,-74.054590 40.602990,-74.055641 40.602130,-74.058271 40.601860,-74.059150 40.601741,-74.060121 40.601720,-74.060950 40.601790,-74.061750 40.601851,-74.062621 40.602010,-74.063791 40.602180,-74.064440"
4763648,380,SIE E VNB E FINGERBOARD ROAD - SI GANTRY UPPER LEVEL,Staten Island,NYC_DOT_LIC,4763648,27.96,46.0,2017-05-05T10:25:54.000,0,Normal,Moderate traffic,13,40.603990,-74.052250,40.603750,-74.060000,40.601570,-74.060180,"40.603990,-74.052250 40.603551,-74.053590 40.603220,-74.054630 40.602890,-74.055660 40.601960,-74.058451 40.601700,-74.059250 40.601570,-74.060180 40.601530,-74.061371 40.601610,-74.062181 40.601741,-74.062770 40.601941,-74.063860 40.602100,-74.064490 40.603750,-74.060000"
4616194,381,SIE E WOOLEY AVENUE - BRADLEY AVENUE,Staten Island,NYC_DOT_LIC,4616194,37.9,38.0,2017-01-07T19:08:40.000,0,Normal,Free flow,2,40.608031,-74.132120,40.607590,-74.140900,40.607590,-74.140900,"40.608031,-74.132120 40.607590,-74.140900"
4616216,382,SIE E-MLK N RICHMOND AVENUE - WALKER STREET,Staten Island,NYC_DOT_LIC,4616216,49.71,172.0,2016-11-01T19:12:29.000,0,Normal,Free flow,12,40.630890,-74.145690,40.621700,-74.147961,40.625511,-74.145950,"40.630890,-74.145690 40.629800,-74.145690 40.628830,-74.145560 40.628050,-74.145451 40.627210,-74.145460 40.626420,-74.145600 40.625511,-74.145950 40.624790,-74.146140 40.624140,-74.146441 40.623400,-74.146791 40.622620,-74.147250 40.621700,-74.147961"
4616217,383,SIE W - MLK N WOOLEY AVENUE - WLAKER STREET,Staten Island,NYC_DOT_LIC,4616217,11.81,589.0,2016-11-01T22:43:29.000,0,Normal,Heavy congestion,7,40.616711,-74.152420,40.609600,-74.150101,40.614051,-74.152820,"40.616711,-74.152420 40.615720,-74.152760 40.614811,-74.152971 40.614051,-74.152820 40.613010,-74.152270 40.610340,-74.150871 40.609600,-74.150101"
4616199,384,SIE W - WSE S SOUTH AVENUE - SOUTH AVENUE,Staten Island,NYC_DOT_LIC,4616199,57.17,116.0,2016-10-31T11:15:35.000,0,Normal,Free flow,12,40.602130,-74.187981,40.621890,-74.170910,40.619210,-74.177141,"40.602130,-74.187981 40.605040,-74.185000 40.606870,-74.183601 40.609800,-74.181981 40.615771,-74.178370 40.617190,-74.177821 40.619210,-74.177141 40.620791,-74.175571 40.621540,-74.174191 40.621880,-74.173090 40.622040,-74.171580 40.621890,-74.170910"
4616208,385,SIE W BRADLEY AVENUE - WOOLEY AVENUE,Staten Island,NYC_DOT_LIC,4616208,37.28,33.0,2017-05-05T10:26:51.000,0,Normal,Free flow,2,40.607780,-74.140910,40.608260,-74.132101,40.608260,-74.132101,"40.607780,-74.140910 40.608260,-74.132101"
4616206,387,SIE W FINGERBOARD ROAD - CLOVE ROAD,Staten Island,NYC_DOT_LIC,4616206,37.28,130.0,2017-05-05T10:26:51.000,0,Normal,Free flow,12,40.610720,-74.097911,40.606070,-74.075180,40.607220,-74.085610,"40.610720,-74.097911 40.610750,-74.096270 40.610610,-74.094650 40.610210,-74.092990 40.609680,-74.091620 40.608411,-74.088620 40.607220,-74.085610 40.606790,-74.084350 40.606481,-74.082591 40.606360,-74.080900 40.606261,-74.076790 40.606070,-74.075180"
4616211,388,SIE W RICHMOND AVENUE - SOUTH AVENUE,Staten Island,NYC_DOT_LIC,4616211,1.86,628.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,6,40.615171,-74.157380,40.621191,-74.168740,40.620960,-74.167910,"40.615171,-74.157380 40.617390,-74.160560 40.620540,-74.166830 40.620960,-74.167910 40.621050,-74.168191 40.621191,-74.168740"
4329480,389,SIE W SOUTH AVENUE - 278 W BRUNSWICK AVENUE,Staten Island,NYC_DOT_LIC,4329480,11.18,1003.0,2014-12-03T10:03:36.000,0,Normal,Heavy congestion,12,40.621171,-74.168740,40.636960,-74.199131,40.625710,-74.178430,"40.621171,-74.168740 40.621390,-74.169880 40.621630,-74.171911 40.621971,-74.173431 40.622260,-74.174180 40.623500,-74.175451 40.625710,-74.178430 40.626410,-74.179400 40.627110,-74.180580 40.628340,-74.182701 40.629721,-74.185440 40.636960,-74.199131"
4616209,390,SIE W WOOLEY AVENUE - RICHMOND AVENUE,Staten Island,NYC_DOT_LIC,4616209,37.28,73.0,2017-05-05T10:26:51.000,0,Normal,Free flow,8,40.615211,-74.157401,40.607780,-74.140910,40.608321,-74.147561,"40.615211,-74.157401 40.612310,-74.153620 40.609520,-74.149961 40.608820,-74.148780 40.608321,-74.147561 40.607870,-74.145740 40.607720,-74.144160 40.607780,-74.140910"
4616205,418,VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD,Staten Island,NYC_DOT_LIC,4616205,47.85,56.0,2017-05-05T10:26:51.000,0,Normal,Free flow,12,40.604250,-74.052321,40.602960,-74.065301,40.602031,-74.059920,"40.604250,-74.052321 40.603880,-74.053491 40.603551,-74.054550 40.603200,-74.055620 40.602380,-74.058130 40.602130,-74.059001 40.602031,-74.059920 40.602090,-74.060820 40.602270,-74.061781 40.602501,-74.062920 40.602791,-74.064231 40.602960,-74.065301"
4616213,430,WSE N ARDEN AVENUE - VICTORY BLVD,Staten Island,NYC_DOT_LIC,4616213,6.84,1023.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,9,40.590200,-74.193320,40.560400,-74.199410,40.572510,-74.189821,"40.590200,-74.193320 40.577480,-74.190460 40.576230,-74.190181 40.574201,-74.189800 40.572510,-74.189821 40.571620,-74.189980 40.570331,-74.190391 40.567770,-74.192011 40.560400,-74.199410"
4616214,431,WSE N BLOOMUINGDALE ROAD - ARDEN AVENUE,Staten Island,NYC_DOT_LIC,4616214,6.84,682.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,12,40.560420,-74.199391,40.551821,-74.217341,40.555730,-74.210451,"40.560420,-74.199391 40.559240,-74.200760 40.558510,-74.201840 40.557900,-74.203061 40.557191,-74.204851 40.556060,-74.209350 40.555730,-74.210451 40.555190,-74.211910 40.554441,-74.213480 40.553690,-74.214801 40.552851,-74.216101 40.551821,-74.217341"
4329481,432,WSE N SOUTH AVENUE - 278 W BRUNSWICK AVENUE,Staten Island,PA - LINCOLN TUNNEL,4329481,6.21,2227.0,2014-12-03T09:54:36.000,0,Normal,Severe congestion,8,40.616880,-74.177310,40.625100,-74.177771,40.623321,-74.175361,"40.616880,-74.177310 40.618900,-74.176040 40.620450,-74.175370 40.621900,-74.175190 40.623321,-74.175361 40.624060,-74.175860 40.624560,-74.176680 40.625100,-74.177771"
4616215,433,WSE N TYRELLAN AVENUE - BLOOMINGDALE ROAD,Staten Island,NYC_DOT_LIC,4616215,6.84,1054.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,10,40.525610,-74.230390,40.548310,-74.220590,40.539310,-74.224180,"40.525610,-74.230390 40.525871,-74.226180 40.526360,-74.223360 40.527340,-74.223380 40.537100,-74.224300 40.539310,-74.224180 40.540780,-74.223981 40.544370,-74.222830 40.546600,-74.221720 40.548310,-74.220590"
4616212,434,WSE N VICTORY BLVD - SOUTH AVENUE,Staten Island,NYC_DOT_LIC,4616212,6.84,403.0,2017-05-05T10:26:51.000,0,Normal,Severe congestion,6,40.602090,-74.187700,40.590200,-74.193320,40.592071,-74.193131,"40.602090,-74.187700 40.600331,-74.189430 40.597830,-74.190990 40.592071,-74.193131 40.590740,-74.193330 40.590200,-74.193320"
4616198,435,WSE N-SIE E SOUTH AVENUE - SOUTH AVENUE,Staten Island,NYC_DOT_LIC,4616198,37.9,142.0,2017-01-07T19:08:40.000,0,Normal,Free flow,10,40.621020,-74.168861,40.602090,-74.187711,40.618860,-74.175970,"40.621020,-74.168861 40.621230,-74.169920 40.621230,-74.170961 40.620631,-74.173561 40.619710,-74.175091 40.618860,-74.175970 40.616930,-74.177300 40.606850,-74.183361 40.604370,-74.185310 40.602090,-74.187711"
4616202,436,WSE S ARDEN AVENUE - BLOOMINGDALE ROAD,Staten Island,NYC_DOT_LIC,4616202,57.17,82.0,2016-10-31T11:15:35.000,0,Normal,Free flow,12,40.560580,-74.199581,40.551870,-74.217650,40.555890,-74.210551,"40.560580,-74.199581 40.559260,-74.201130 40.558491,-74.202351 40.557890,-74.203630 40.557380,-74.204960 40.556161,-74.209741 40.555890,-74.210551 40.555160,-74.212471 40.554430,-74.213991 40.553860,-74.215000 40.552910,-74.216350 40.551870,-74.217650"
4616203,437,WSE S BLLOMINGDALE ROAD - TYRELLAN AVENUE,Staten Island,NYC_DOT_LIC,4616203,57.17,115.0,2016-10-31T11:15:35.000,0,Normal,Free flow,13,40.525810,-74.230390,40.545890,-74.222410,40.530950,-74.224320,"40.525810,-74.230390 40.525930,-74.228371 40.526110,-74.227450 40.526530,-74.226761 40.527120,-74.226401 40.529101,-74.225740 40.530950,-74.224320 40.531880,-74.224090 40.536891,-74.224580 40.538850,-74.224500 40.541800,-74.224050 40.543790,-74.223380 40.545890,-74.222410"
4616200,439,WSE S SOUTH AVENUE - VICTORY BOULEVARD,Staten Island,NYC_DOT_LIC,4616200,57.17,54.0,2016-10-31T11:15:35.000,0,Normal,Free flow,7,40.590050,-74.193560,40.602130,-74.187981,40.598400,-74.190990,"40.590050,-74.193560 40.591410,-74.193520 40.594130,-74.192660 40.598400,-74.190990 40.599780,-74.190140 40.601390,-74.188741 40.602130,-74.187981"
4329483,440,WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET,Staten Island,NYC_DOT_LIC,4329483,37.9,191.0,2017-05-05T09:28:48.000,0,Normal,Free flow,12,40.526450,-74.270010,40.525311,-74.237981,40.524320,-74.254681,"40.526450,-74.270010 40.525680,-74.267851 40.525280,-74.265850 40.524920,-74.262860 40.524621,-74.260011 40.524300,-74.257130 40.524320,-74.254681 40.524390,-74.253171 40.524570,-74.251050 40.525600,-74.243941 40.525140,-74.241270 40.525311,-74.237981"
4616201,441,WSE S VICTORY BOULEVARD - ARDEN AVENUE,Staten Island,NYC_DOT_LIC,4616201,57.17,136.0,2016-10-31T11:15:35.000,0,Normal,Free flow,9,40.560580,-74.199581,40.589980,-74.193560,40.573710,-74.190041,"40.560580,-74.199581 40.568141,-74.192011 40.570080,-74.190751 40.571991,-74.190150 40.573710,-74.190041 40.575120,-74.190290 40.576331,-74.190571 40.577700,-74.190880 40.589980,-74.193560"
4616204,419,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD,Staten island,NYC_DOT_LIC,4616204,37.28,83.0,2017-05-05T10:26:51.000,0,Normal,Free flow,12,40.604181,-74.052300,40.602900,-74.065340,40.601870,-74.060121,"40.604181,-74.052300 40.603760,-74.053560 40.603441,-74.054590 40.603081,-74.055681 40.602240,-74.058241 40.601990,-74.059121 40.601870,-74.060121 40.601930,-74.060961 40.602080,-74.062020 40.602330,-74.063100 40.602660,-74.064411 40.602900,-74.065340"
